customer_key,customer_id,acquisition_date,acquisition_channel_key,region
15788,CUST015788,2024-05-30,3,West
15789,CUST015789,2024-05-30,5,West
15790,CUST015790,2024-05-30,3,West
15791,CUST015791,2024-05-30,3,South
15792,CUST015792,2024-05-30,2,South
15793,CUST015793,2024-05-30,2,Northeast
15794,CUST015794,2024-05-30,2,West
15795,CUST015795,2024-05-30,2,South
15796,CUST015796,2024-05-30,3,Midwest
15797,CUST015797,2024-05-30,3,Northeast
15798,CUST015798,2024-05-30,3,Northeast
15799,CUST015799,2024-05-31,2,West
15800,CUST015800,2024-05-31,4,West
15801,CUST015801,2024-05-31,5,Northeast
15802,CUST015802,2024-05-31,5,Northeast
15803,CUST015803,2024-05-31,5,South
15804,CUST015804,2024-05-31,5,Midwest
15805,CUST015805,2024-05-31,1,Midwest
15806,CUST015806,2024-05-31,2,West
15807,CUST015807,2024-05-31,3,West
15808,CUST015808,2024-05-31,3,Midwest
15809,CUST015809,2024-05-31,3,South
15810,CUST015810,2024-05-31,3,Midwest
15811,CUST015811,2024-05-31,3,South
15812,CUST015812,2024-05-31,3,South
15813,CUST015813,2024-05-31,1,South
15814,CUST015814,2024-05-31,1,Northeast
15815,CUST015815,2024-05-31,1,West
15816,CUST015816,2024-05-31,1,West
15817,CUST015817,2024-05-31,1,Midwest
15818,CUST015818,2024-06-01,1,South
15819,CUST015819,2024-06-01,3,Midwest
15820,CUST015820,2024-06-01,1,South
15821,CUST015821,2024-06-01,1,West
15822,CUST015822,2024-06-01,1,Midwest
15823,CUST015823,2024-06-01,4,West
15824,CUST015824,2024-06-01,5,South
15825,CUST015825,2024-06-01,1,South
15826,CUST015826,2024-06-01,5,Northeast
15827,CUST015827,2024-06-01,5,Midwest
15828,CUST015828,2024-06-01,5,South
15829,CUST015829,2024-06-01,5,South
15830,CUST015830,2024-06-01,2,Midwest
15831,CUST015831,2024-06-01,2,Midwest
15832,CUST015832,2024-06-02,3,West
15833,CUST015833,2024-06-02,3,West
15834,CUST015834,2024-06-02,3,Northeast
15835,CUST015835,2024-06-02,3,West
15836,CUST015836,2024-06-02,1,West
15837,CUST015837,2024-06-02,1,Northeast
15838,CUST015838,2024-06-02,3,Midwest
15839,CUST015839,2024-06-02,1,Northeast
15840,CUST015840,2024-06-02,2,South
15841,CUST015841,2024-06-02,2,South
15842,CUST015842,2024-06-02,2,Northeast
15843,CUST015843,2024-06-02,2,South
15844,CUST015844,2024-06-02,5,Midwest
15845,CUST015845,2024-06-02,5,West
15846,CUST015846,2024-06-02,5,Northeast
15847,CUST015847,2024-06-02,4,Northeast
15848,CUST015848,2024-06-02,1,West
15849,CUST015849,2024-06-03,2,West
15850,CUST015850,2024-06-03,2,Northeast
15851,CUST015851,2024-06-03,3,West
15852,CUST015852,2024-06-03,3,West
15853,CUST015853,2024-06-03,2,Northeast
15854,CUST015854,2024-06-03,5,Northeast
15855,CUST015855,2024-06-03,1,South
15856,CUST015856,2024-06-03,5,West
15857,CUST015857,2024-06-03,1,West
15858,CUST015858,2024-06-03,1,Midwest
15859,CUST015859,2024-06-03,5,West
15860,CUST015860,2024-06-03,1,West
15861,CUST015861,2024-06-03,5,West
15862,CUST015862,2024-06-04,1,West
15863,CUST015863,2024-06-04,1,Midwest
15864,CUST015864,2024-06-04,3,West
15865,CUST015865,2024-06-04,3,Northeast
15866,CUST015866,2024-06-04,3,Northeast
15867,CUST015867,2024-06-04,5,West
15868,CUST015868,2024-06-04,5,Midwest
15869,CUST015869,2024-06-04,5,Northeast
15870,CUST015870,2024-06-04,2,West
15871,CUST015871,2024-06-05,4,South
15872,CUST015872,2024-06-05,2,West
15873,CUST015873,2024-06-05,1,Northeast
15874,CUST015874,2024-06-05,1,Midwest
15875,CUST015875,2024-06-05,1,West
15876,CUST015876,2024-06-05,1,West
15877,CUST015877,2024-06-05,2,Northeast
15878,CUST015878,2024-06-05,2,South
15879,CUST015879,2024-06-05,3,South
15880,CUST015880,2024-06-05,2,Midwest
15881,CUST015881,2024-06-06,2,Northeast
15882,CUST015882,2024-06-06,5,Northeast
15883,CUST015883,2024-06-06,3,South
15884,CUST015884,2024-06-06,5,Northeast
15885,CUST015885,2024-06-06,5,Midwest
15886,CUST015886,2024-06-06,5,Midwest
15887,CUST015887,2024-06-06,5,Midwest
15888,CUST015888,2024-06-06,1,Northeast
15889,CUST015889,2024-06-06,2,Midwest
15890,CUST015890,2024-06-06,2,Northeast
15891,CUST015891,2024-06-06,5,Northeast
15892,CUST015892,2024-06-07,3,South
15893,CUST015893,2024-06-07,2,South
15894,CUST015894,2024-06-07,3,Midwest
15895,CUST015895,2024-06-07,3,Northeast
15896,CUST015896,2024-06-07,5,Northeast
15897,CUST015897,2024-06-07,5,West
15898,CUST015898,2024-06-07,5,Northeast
15899,CUST015899,2024-06-08,3,Midwest
15900,CUST015900,2024-06-08,3,South
15901,CUST015901,2024-06-08,3,Midwest
15902,CUST015902,2024-06-08,3,South
15903,CUST015903,2024-06-08,4,West
15904,CUST015904,2024-06-08,5,South
15905,CUST015905,2024-06-08,5,South
15906,CUST015906,2024-06-08,5,West
15907,CUST015907,2024-06-08,4,Midwest
15908,CUST015908,2024-06-08,5,Midwest
15909,CUST015909,2024-06-08,5,Northeast
15910,CUST015910,2024-06-08,1,Midwest
15911,CUST015911,2024-06-08,1,South
15912,CUST015912,2024-06-08,2,Midwest
15913,CUST015913,2024-06-08,1,West
15914,CUST015914,2024-06-08,2,Midwest
15915,CUST015915,2024-06-08,2,Midwest
15916,CUST015916,2024-06-08,1,Northeast
15917,CUST015917,2024-06-08,1,West
15918,CUST015918,2024-06-08,1,Northeast
15919,CUST015919,2024-06-08,1,South
15920,CUST015920,2024-06-08,1,South
15921,CUST015921,2024-06-08,1,Northeast
15922,CUST015922,2024-06-08,1,South
15923,CUST015923,2024-06-09,4,South
15924,CUST015924,2024-06-09,2,Northeast
15925,CUST015925,2024-06-09,4,Midwest
15926,CUST015926,2024-06-09,3,Midwest
15927,CUST015927,2024-06-09,2,South
15928,CUST015928,2024-06-09,1,West
15929,CUST015929,2024-06-09,1,Midwest
15930,CUST015930,2024-06-09,1,West
15931,CUST015931,2024-06-09,1,South
15932,CUST015932,2024-06-09,1,Midwest
15933,CUST015933,2024-06-09,1,Midwest
15934,CUST015934,2024-06-09,1,West
15935,CUST015935,2024-06-09,3,South
15936,CUST015936,2024-06-09,2,South
15937,CUST015937,2024-06-09,4,West
15938,CUST015938,2024-06-09,5,Northeast
15939,CUST015939,2024-06-09,5,South
15940,CUST015940,2024-06-09,5,West
15941,CUST015941,2024-06-09,5,South
15942,CUST015942,2024-06-09,5,Midwest
15943,CUST015943,2024-06-09,5,West
15944,CUST015944,2024-06-09,5,West
15945,CUST015945,2024-06-09,5,Midwest
15946,CUST015946,2024-06-10,3,Midwest
15947,CUST015947,2024-06-10,3,Midwest
15948,CUST015948,2024-06-10,3,Midwest
15949,CUST015949,2024-06-10,5,West
15950,CUST015950,2024-06-10,1,Midwest
15951,CUST015951,2024-06-10,1,Northeast
15952,CUST015952,2024-06-10,1,South
15953,CUST015953,2024-06-10,2,South
15954,CUST015954,2024-06-10,1,West
15955,CUST015955,2024-06-10,4,South
15956,CUST015956,2024-06-10,2,Midwest
15957,CUST015957,2024-06-10,2,Northeast
15958,CUST015958,2024-06-10,5,West
15959,CUST015959,2024-06-10,1,West
15960,CUST015960,2024-06-10,5,South
15961,CUST015961,2024-06-10,2,West
15962,CUST015962,2024-06-10,5,South
15963,CUST015963,2024-06-10,5,South
15964,CUST015964,2024-06-10,5,South
15965,CUST015965,2024-06-10,5,West
15966,CUST015966,2024-06-11,1,South
15967,CUST015967,2024-06-11,2,Midwest
15968,CUST015968,2024-06-11,3,Northeast
15969,CUST015969,2024-06-11,1,South
15970,CUST015970,2024-06-11,5,South
15971,CUST015971,2024-06-11,5,West
15972,CUST015972,2024-06-11,5,West
15973,CUST015973,2024-06-11,3,South
15974,CUST015974,2024-06-11,5,Northeast
15975,CUST015975,2024-06-11,1,Midwest
15976,CUST015976,2024-06-11,1,Midwest
15977,CUST015977,2024-06-12,3,Midwest
15978,CUST015978,2024-06-12,5,South
15979,CUST015979,2024-06-12,5,Northeast
15980,CUST015980,2024-06-12,3,South
15981,CUST015981,2024-06-12,1,South
15982,CUST015982,2024-06-12,2,South
15983,CUST015983,2024-06-12,5,Midwest
15984,CUST015984,2024-06-12,1,South
15985,CUST015985,2024-06-12,1,South
15986,CUST015986,2024-06-12,1,South
15987,CUST015987,2024-06-12,1,Midwest
15988,CUST015988,2024-06-12,4,Northeast
15989,CUST015989,2024-06-12,5,South
15990,CUST015990,2024-06-13,1,Northeast
15991,CUST015991,2024-06-13,1,Northeast
15992,CUST015992,2024-06-13,5,Northeast
15993,CUST015993,2024-06-13,1,West
15994,CUST015994,2024-06-13,5,Northeast
15995,CUST015995,2024-06-13,5,South
15996,CUST015996,2024-06-13,1,Midwest
15997,CUST015997,2024-06-13,1,South
15998,CUST015998,2024-06-13,1,South
15999,CUST015999,2024-06-13,5,South
16000,CUST016000,2024-06-13,1,South
16001,CUST016001,2024-06-13,2,Midwest
16002,CUST016002,2024-06-13,3,West
16003,CUST016003,2024-06-13,2,South
16004,CUST016004,2024-06-13,2,Midwest
16005,CUST016005,2024-06-13,3,West
16006,CUST016006,2024-06-13,3,West
16007,CUST016007,2024-06-14,1,South
16008,CUST016008,2024-06-14,1,West
16009,CUST016009,2024-06-14,1,Northeast
16010,CUST016010,2024-06-14,1,South
16011,CUST016011,2024-06-14,1,Midwest
16012,CUST016012,2024-06-14,1,South
16013,CUST016013,2024-06-14,3,South
16014,CUST016014,2024-06-14,5,West
16015,CUST016015,2024-06-14,5,West
16016,CUST016016,2024-06-14,5,West
16017,CUST016017,2024-06-14,5,Northeast
16018,CUST016018,2024-06-14,5,Northeast
16019,CUST016019,2024-06-14,5,Northeast
16020,CUST016020,2024-06-14,5,South
16021,CUST016021,2024-06-14,5,West
16022,CUST016022,2024-06-14,5,Northeast
16023,CUST016023,2024-06-14,5,Midwest
16024,CUST016024,2024-06-15,1,Midwest
16025,CUST016025,2024-06-15,1,Northeast
16026,CUST016026,2024-06-15,1,Midwest
16027,CUST016027,2024-06-15,2,South
16028,CUST016028,2024-06-15,2,South
16029,CUST016029,2024-06-15,5,Northeast
16030,CUST016030,2024-06-15,5,Midwest
16031,CUST016031,2024-06-15,5,Midwest
16032,CUST016032,2024-06-15,5,Midwest
16033,CUST016033,2024-06-15,1,West
16034,CUST016034,2024-06-15,3,South
16035,CUST016035,2024-06-15,3,South
16036,CUST016036,2024-06-15,3,South
16037,CUST016037,2024-06-15,3,South
16038,CUST016038,2024-06-15,1,West
16039,CUST016039,2024-06-15,5,West
16040,CUST016040,2024-06-15,1,West
16041,CUST016041,2024-06-16,5,South
16042,CUST016042,2024-06-16,5,Midwest
16043,CUST016043,2024-06-16,1,South
16044,CUST016044,2024-06-16,1,South
16045,CUST016045,2024-06-16,1,Midwest
16046,CUST016046,2024-06-16,1,West
16047,CUST016047,2024-06-16,1,Midwest
16048,CUST016048,2024-06-16,5,West
16049,CUST016049,2024-06-16,5,South
16050,CUST016050,2024-06-16,3,Northeast
16051,CUST016051,2024-06-16,3,South
16052,CUST016052,2024-06-16,4,South
16053,CUST016053,2024-06-16,4,Northeast
16054,CUST016054,2024-06-16,2,Northeast
16055,CUST016055,2024-06-16,2,South
16056,CUST016056,2024-06-16,2,Northeast
16057,CUST016057,2024-06-16,5,Midwest
16058,CUST016058,2024-06-16,2,Northeast
16059,CUST016059,2024-06-17,4,South
16060,CUST016060,2024-06-17,1,South
16061,CUST016061,2024-06-17,5,West
16062,CUST016062,2024-06-17,2,Midwest
16063,CUST016063,2024-06-17,1,West
16064,CUST016064,2024-06-17,5,West
16065,CUST016065,2024-06-17,5,Midwest
16066,CUST016066,2024-06-17,1,Northeast
16067,CUST016067,2024-06-17,1,Midwest
16068,CUST016068,2024-06-17,5,West
16069,CUST016069,2024-06-17,5,West
16070,CUST016070,2024-06-17,3,West
16071,CUST016071,2024-06-17,3,Midwest
16072,CUST016072,2024-06-17,3,South
16073,CUST016073,2024-06-17,4,South
16074,CUST016074,2024-06-18,2,Northeast
16075,CUST016075,2024-06-18,2,South
16076,CUST016076,2024-06-18,3,Midwest
16077,CUST016077,2024-06-18,3,South
16078,CUST016078,2024-06-18,1,South
16079,CUST016079,2024-06-18,2,South
16080,CUST016080,2024-06-18,1,South
16081,CUST016081,2024-06-18,5,Northeast
16082,CUST016082,2024-06-18,1,Northeast
16083,CUST016083,2024-06-18,5,West
16084,CUST016084,2024-06-18,5,South
16085,CUST016085,2024-06-18,1,Northeast
16086,CUST016086,2024-06-18,1,West
16087,CUST016087,2024-06-18,5,West
16088,CUST016088,2024-06-19,3,South
16089,CUST016089,2024-06-19,3,South
16090,CUST016090,2024-06-19,1,South
16091,CUST016091,2024-06-19,1,South
16092,CUST016092,2024-06-19,1,Midwest
16093,CUST016093,2024-06-19,1,Midwest
16094,CUST016094,2024-06-19,2,West
16095,CUST016095,2024-06-19,2,Northeast
16096,CUST016096,2024-06-19,1,Midwest
16097,CUST016097,2024-06-19,3,Northeast
16098,CUST016098,2024-06-19,1,Northeast
16099,CUST016099,2024-06-19,5,West
16100,CUST016100,2024-06-19,2,Northeast
16101,CUST016101,2024-06-19,5,Midwest
16102,CUST016102,2024-06-19,5,West
16103,CUST016103,2024-06-19,2,Northeast
16104,CUST016104,2024-06-19,1,West
16105,CUST016105,2024-06-19,1,South
16106,CUST016106,2024-06-19,2,West
16107,CUST016107,2024-06-19,1,West
16108,CUST016108,2024-06-19,2,West
16109,CUST016109,2024-06-19,2,Northeast
16110,CUST016110,2024-06-19,2,West
16111,CUST016111,2024-06-20,5,West
16112,CUST016112,2024-06-20,1,West
16113,CUST016113,2024-06-20,5,South
16114,CUST016114,2024-06-20,1,Northeast
16115,CUST016115,2024-06-20,1,West
16116,CUST016116,2024-06-20,3,Midwest
16117,CUST016117,2024-06-20,3,Northeast
16118,CUST016118,2024-06-20,3,South
16119,CUST016119,2024-06-20,2,West
16120,CUST016120,2024-06-20,2,South
16121,CUST016121,2024-06-20,1,South
16122,CUST016122,2024-06-20,5,South
16123,CUST016123,2024-06-21,2,West
16124,CUST016124,2024-06-21,2,South
16125,CUST016125,2024-06-21,3,Midwest
16126,CUST016126,2024-06-21,5,Midwest
16127,CUST016127,2024-06-21,1,West
16128,CUST016128,2024-06-21,1,South
16129,CUST016129,2024-06-21,5,South
16130,CUST016130,2024-06-21,5,Midwest
16131,CUST016131,2024-06-21,5,Northeast
16132,CUST016132,2024-06-21,5,West
16133,CUST016133,2024-06-21,1,South
16134,CUST016134,2024-06-21,1,Northeast
16135,CUST016135,2024-06-21,3,Midwest
16136,CUST016136,2024-06-21,3,Midwest
16137,CUST016137,2024-06-21,3,Northeast
16138,CUST016138,2024-06-21,3,Northeast
16139,CUST016139,2024-06-21,3,South
16140,CUST016140,2024-06-21,5,West
16141,CUST016141,2024-06-21,5,Midwest
16142,CUST016142,2024-06-21,5,West
16143,CUST016143,2024-06-22,5,Midwest
16144,CUST016144,2024-06-22,3,South
16145,CUST016145,2024-06-22,5,West
16146,CUST016146,2024-06-22,5,West
16147,CUST016147,2024-06-22,5,South
16148,CUST016148,2024-06-22,5,West
16149,CUST016149,2024-06-22,4,South
16150,CUST016150,2024-06-22,4,Midwest
16151,CUST016151,2024-06-22,2,South
16152,CUST016152,2024-06-22,2,West
16153,CUST016153,2024-06-22,5,Midwest
16154,CUST016154,2024-06-22,5,South
16155,CUST016155,2024-06-22,5,West
16156,CUST016156,2024-06-22,5,Northeast
16157,CUST016157,2024-06-22,1,Northeast
16158,CUST016158,2024-06-22,1,Midwest
16159,CUST016159,2024-06-22,1,South
16160,CUST016160,2024-06-22,1,West
16161,CUST016161,2024-06-22,1,Northeast
16162,CUST016162,2024-06-22,3,Northeast
16163,CUST016163,2024-06-22,3,South
16164,CUST016164,2024-06-22,3,South
16165,CUST016165,2024-06-23,3,South
16166,CUST016166,2024-06-23,3,Midwest
16167,CUST016167,2024-06-23,3,South
16168,CUST016168,2024-06-23,2,South
16169,CUST016169,2024-06-23,1,Northeast
16170,CUST016170,2024-06-23,1,West
16171,CUST016171,2024-06-23,1,West
16172,CUST016172,2024-06-23,5,South
16173,CUST016173,2024-06-23,1,Midwest
16174,CUST016174,2024-06-23,3,Midwest
16175,CUST016175,2024-06-23,5,West
16176,CUST016176,2024-06-23,5,South
16177,CUST016177,2024-06-23,5,South
16178,CUST016178,2024-06-23,5,South
16179,CUST016179,2024-06-23,5,Northeast
16180,CUST016180,2024-06-23,5,South
16181,CUST016181,2024-06-23,5,South
16182,CUST016182,2024-06-23,3,South
16183,CUST016183,2024-06-23,1,West
16184,CUST016184,2024-06-23,3,West
16185,CUST016185,2024-06-24,5,Northeast
16186,CUST016186,2024-06-24,1,West
16187,CUST016187,2024-06-24,5,South
16188,CUST016188,2024-06-24,5,Northeast
16189,CUST016189,2024-06-24,5,South
16190,CUST016190,2024-06-24,5,South
16191,CUST016191,2024-06-24,5,West
16192,CUST016192,2024-06-24,5,South
16193,CUST016193,2024-06-24,1,West
16194,CUST016194,2024-06-24,1,Midwest
16195,CUST016195,2024-06-24,1,South
16196,CUST016196,2024-06-24,1,South
16197,CUST016197,2024-06-24,1,Midwest
16198,CUST016198,2024-06-24,5,West
16199,CUST016199,2024-06-24,1,West
16200,CUST016200,2024-06-24,1,West
16201,CUST016201,2024-06-24,1,West
16202,CUST016202,2024-06-24,2,Midwest
16203,CUST016203,2024-06-24,3,Midwest
16204,CUST016204,2024-06-24,3,Northeast
16205,CUST016205,2024-06-25,2,South
16206,CUST016206,2024-06-25,2,Midwest
16207,CUST016207,2024-06-25,2,South
16208,CUST016208,2024-06-25,2,South
16209,CUST016209,2024-06-25,3,Midwest
16210,CUST016210,2024-06-25,3,South
16211,CUST016211,2024-06-25,1,Midwest
16212,CUST016212,2024-06-25,1,Midwest
16213,CUST016213,2024-06-25,4,South
16214,CUST016214,2024-06-25,1,South
16215,CUST016215,2024-06-25,5,South
16216,CUST016216,2024-06-25,5,South
16217,CUST016217,2024-06-25,5,South
16218,CUST016218,2024-06-25,5,Northeast
16219,CUST016219,2024-06-25,1,Midwest
16220,CUST016220,2024-06-25,5,South
16221,CUST016221,2024-06-26,5,Northeast
16222,CUST016222,2024-06-26,5,Northeast
16223,CUST016223,2024-06-26,5,Midwest
16224,CUST016224,2024-06-26,5,South
16225,CUST016225,2024-06-26,5,Midwest
16226,CUST016226,2024-06-26,5,South
16227,CUST016227,2024-06-26,2,Midwest
16228,CUST016228,2024-06-26,5,South
16229,CUST016229,2024-06-26,5,South
16230,CUST016230,2024-06-26,5,South
16231,CUST016231,2024-06-26,2,Northeast
16232,CUST016232,2024-06-26,1,South
16233,CUST016233,2024-06-26,1,Midwest
16234,CUST016234,2024-06-26,3,Northeast
16235,CUST016235,2024-06-26,2,Midwest
16236,CUST016236,2024-06-27,5,South
16237,CUST016237,2024-06-27,2,South
16238,CUST016238,2024-06-27,1,South
16239,CUST016239,2024-06-27,1,West
16240,CUST016240,2024-06-27,1,West
16241,CUST016241,2024-06-27,5,West
16242,CUST016242,2024-06-27,3,West
16243,CUST016243,2024-06-27,3,Northeast
16244,CUST016244,2024-06-27,2,Northeast
16245,CUST016245,2024-06-27,5,Northeast
16246,CUST016246,2024-06-27,5,West
16247,CUST016247,2024-06-27,5,West
16248,CUST016248,2024-06-27,5,Midwest
16249,CUST016249,2024-06-27,5,Northeast
16250,CUST016250,2024-06-27,4,Northeast
16251,CUST016251,2024-06-27,3,West
16252,CUST016252,2024-06-28,3,Midwest
16253,CUST016253,2024-06-28,3,Northeast
16254,CUST016254,2024-06-28,3,South
16255,CUST016255,2024-06-28,3,Midwest
16256,CUST016256,2024-06-28,3,South
16257,CUST016257,2024-06-28,2,Northeast
16258,CUST016258,2024-06-28,5,South
16259,CUST016259,2024-06-28,5,Northeast
16260,CUST016260,2024-06-28,5,Midwest
16261,CUST016261,2024-06-28,5,West
16262,CUST016262,2024-06-28,5,South
16263,CUST016263,2024-06-28,1,West
16264,CUST016264,2024-06-28,1,South
16265,CUST016265,2024-06-28,1,Northeast
16266,CUST016266,2024-06-28,5,Northeast
16267,CUST016267,2024-06-28,5,Midwest
16268,CUST016268,2024-06-28,1,South
16269,CUST016269,2024-06-29,1,Northeast
16270,CUST016270,2024-06-29,3,Northeast
16271,CUST016271,2024-06-29,3,South
16272,CUST016272,2024-06-29,3,Midwest
16273,CUST016273,2024-06-29,1,Midwest
16274,CUST016274,2024-06-29,1,Midwest
16275,CUST016275,2024-06-29,1,West
16276,CUST016276,2024-06-29,1,West
16277,CUST016277,2024-06-29,1,West
16278,CUST016278,2024-06-29,1,West
16279,CUST016279,2024-06-29,2,Northeast
16280,CUST016280,2024-06-29,2,West
16281,CUST016281,2024-06-29,2,South
16282,CUST016282,2024-06-29,5,Northeast
16283,CUST016283,2024-06-29,5,South
16284,CUST016284,2024-06-29,5,Northeast
16285,CUST016285,2024-06-29,5,South
16286,CUST016286,2024-06-30,2,West
16287,CUST016287,2024-06-30,4,Midwest
16288,CUST016288,2024-06-30,4,Midwest
16289,CUST016289,2024-06-30,5,South
16290,CUST016290,2024-06-30,5,South
16291,CUST016291,2024-06-30,2,South
16292,CUST016292,2024-06-30,5,Midwest
16293,CUST016293,2024-06-30,2,South
16294,CUST016294,2024-06-30,2,South
16295,CUST016295,2024-06-30,2,South
16296,CUST016296,2024-06-30,2,Northeast
16297,CUST016297,2024-06-30,1,West
16298,CUST016298,2024-06-30,1,South
16299,CUST016299,2024-06-30,3,Northeast
16300,CUST016300,2024-06-30,5,South
16301,CUST016301,2024-06-30,3,Midwest
16302,CUST016302,2024-06-30,3,West
16303,CUST016303,2024-06-30,3,West
16304,CUST016304,2024-06-30,3,Northeast
16305,CUST016305,2024-06-30,5,West
16306,CUST016306,2024-06-30,5,West
16307,CUST016307,2024-06-30,3,South
16308,CUST016308,2024-07-01,2,Midwest
16309,CUST016309,2024-07-01,2,Midwest
16310,CUST016310,2024-07-01,4,West
16311,CUST016311,2024-07-01,3,South
16312,CUST016312,2024-07-01,1,Northeast
16313,CUST016313,2024-07-01,1,South
16314,CUST016314,2024-07-01,3,Northeast
16315,CUST016315,2024-07-01,4,South
16316,CUST016316,2024-07-01,3,Northeast
16317,CUST016317,2024-07-01,5,West
16318,CUST016318,2024-07-01,1,South
16319,CUST016319,2024-07-02,5,South
16320,CUST016320,2024-07-02,1,Northeast
16321,CUST016321,2024-07-02,3,Northeast
16322,CUST016322,2024-07-02,3,Midwest
16323,CUST016323,2024-07-02,2,South
16324,CUST016324,2024-07-02,1,Midwest
16325,CUST016325,2024-07-02,1,Northeast
16326,CUST016326,2024-07-02,1,Midwest
16327,CUST016327,2024-07-02,1,West
16328,CUST016328,2024-07-02,1,Northeast
16329,CUST016329,2024-07-02,1,South
16330,CUST016330,2024-07-02,1,West
16331,CUST016331,2024-07-02,2,West
16332,CUST016332,2024-07-03,1,Midwest
16333,CUST016333,2024-07-03,1,Midwest
16334,CUST016334,2024-07-03,2,South
16335,CUST016335,2024-07-03,5,Northeast
16336,CUST016336,2024-07-03,5,West
16337,CUST016337,2024-07-03,5,Midwest
16338,CUST016338,2024-07-03,5,Northeast
16339,CUST016339,2024-07-03,3,South
16340,CUST016340,2024-07-03,3,West
16341,CUST016341,2024-07-03,2,Midwest
16342,CUST016342,2024-07-03,5,Midwest
16343,CUST016343,2024-07-04,3,Northeast
16344,CUST016344,2024-07-04,2,South
16345,CUST016345,2024-07-04,2,Midwest
16346,CUST016346,2024-07-04,2,Northeast
16347,CUST016347,2024-07-04,3,West
16348,CUST016348,2024-07-04,2,South
16349,CUST016349,2024-07-04,2,South
16350,CUST016350,2024-07-04,3,Midwest
16351,CUST016351,2024-07-04,1,Northeast
16352,CUST016352,2024-07-04,1,South
16353,CUST016353,2024-07-04,1,South
16354,CUST016354,2024-07-04,2,South
16355,CUST016355,2024-07-04,4,South
16356,CUST016356,2024-07-04,1,South
16357,CUST016357,2024-07-04,5,West
16358,CUST016358,2024-07-04,5,South
16359,CUST016359,2024-07-04,5,West
16360,CUST016360,2024-07-05,1,West
16361,CUST016361,2024-07-05,3,South
16362,CUST016362,2024-07-05,5,South
16363,CUST016363,2024-07-05,5,Midwest
16364,CUST016364,2024-07-05,5,West
16365,CUST016365,2024-07-05,5,West
16366,CUST016366,2024-07-05,5,South
16367,CUST016367,2024-07-05,5,South
16368,CUST016368,2024-07-05,2,Northeast
16369,CUST016369,2024-07-05,2,West
16370,CUST016370,2024-07-05,3,Midwest
16371,CUST016371,2024-07-05,3,South
16372,CUST016372,2024-07-05,1,Northeast
16373,CUST016373,2024-07-05,1,Midwest
16374,CUST016374,2024-07-05,1,West
16375,CUST016375,2024-07-05,1,Midwest
16376,CUST016376,2024-07-06,2,Midwest
16377,CUST016377,2024-07-06,3,West
16378,CUST016378,2024-07-06,2,Northeast
16379,CUST016379,2024-07-06,1,Northeast
16380,CUST016380,2024-07-06,1,Northeast
16381,CUST016381,2024-07-06,1,West
16382,CUST016382,2024-07-06,5,South
16383,CUST016383,2024-07-06,5,Midwest
16384,CUST016384,2024-07-07,3,Northeast
16385,CUST016385,2024-07-07,3,South
16386,CUST016386,2024-07-07,1,West
16387,CUST016387,2024-07-07,1,South
16388,CUST016388,2024-07-07,1,Northeast
16389,CUST016389,2024-07-07,1,South
16390,CUST016390,2024-07-07,4,Northeast
16391,CUST016391,2024-07-07,3,West
16392,CUST016392,2024-07-07,3,South
16393,CUST016393,2024-07-07,3,West
16394,CUST016394,2024-07-07,1,Northeast
16395,CUST016395,2024-07-07,1,South
16396,CUST016396,2024-07-07,1,South
16397,CUST016397,2024-07-07,5,South
16398,CUST016398,2024-07-07,5,Northeast
16399,CUST016399,2024-07-07,2,Midwest
16400,CUST016400,2024-07-07,2,West
16401,CUST016401,2024-07-07,2,West
16402,CUST016402,2024-07-08,5,South
16403,CUST016403,2024-07-08,1,West
16404,CUST016404,2024-07-08,1,Northeast
16405,CUST016405,2024-07-08,4,Midwest
16406,CUST016406,2024-07-08,5,West
16407,CUST016407,2024-07-08,2,Northeast
16408,CUST016408,2024-07-08,3,South
16409,CUST016409,2024-07-08,3,Midwest
16410,CUST016410,2024-07-08,5,South
16411,CUST016411,2024-07-08,5,Northeast
16412,CUST016412,2024-07-08,5,West
16413,CUST016413,2024-07-08,5,South
16414,CUST016414,2024-07-08,5,Northeast
16415,CUST016415,2024-07-08,2,Northeast
16416,CUST016416,2024-07-09,4,West
16417,CUST016417,2024-07-09,1,Northeast
16418,CUST016418,2024-07-09,1,South
16419,CUST016419,2024-07-09,3,South
16420,CUST016420,2024-07-09,1,Northeast
16421,CUST016421,2024-07-09,1,Midwest
16422,CUST016422,2024-07-09,5,South
16423,CUST016423,2024-07-09,5,South
16424,CUST016424,2024-07-09,5,Midwest
16425,CUST016425,2024-07-09,2,Midwest
16426,CUST016426,2024-07-09,1,Midwest
16427,CUST016427,2024-07-09,2,South
16428,CUST016428,2024-07-09,3,Midwest
16429,CUST016429,2024-07-10,1,South
16430,CUST016430,2024-07-10,3,South
16431,CUST016431,2024-07-10,5,South
16432,CUST016432,2024-07-10,5,South
16433,CUST016433,2024-07-10,5,Northeast
16434,CUST016434,2024-07-10,1,Northeast
16435,CUST016435,2024-07-10,1,Midwest
16436,CUST016436,2024-07-10,1,South
16437,CUST016437,2024-07-10,1,South
16438,CUST016438,2024-07-10,1,Northeast
16439,CUST016439,2024-07-10,2,Midwest
16440,CUST016440,2024-07-10,5,South
16441,CUST016441,2024-07-10,5,Midwest
16442,CUST016442,2024-07-10,2,Northeast
16443,CUST016443,2024-07-10,5,South
